time,close,open,high,low,VWAP,Volume,Volume MA,Upper Band,Lower Band,EMA 1,EMA 2,EMA 3,EMA 4,MA 1,MA 2,Shapes,Shapes,Super Trend Current Time Frame,Super Trend Higher Time Frame,Dynamic Super Trend Higher Time Frame,Current TF Up Super Trend Change,Current TF Down Super Trend Change,Higher TF Down Super Trend Change,Higher TF Down Super Trend Change,Dynamic Higher TF Down Super Trend,Dynamic Higher TF Down Super Trend,Plot,Up Trend,Down Trend,100 EMA plot,Trend Indicator,Long plot,Short plot,SuperTrend 1,SuperTrend 2,Close,SuperTrend,SuperTrend x2,Up Arrow,Down Arrow,Up Arrow,Down Arrow,Plot,Up Trend,Down Trend,Upper,Basis,Lower,Basis,Upper,Lower,Basis,Upper,Lower,MF,MF,Plot,ATR,ADX,Plot,Plot,OnBalanceVolume,Plot,EMA of vfi,vfi,Plot,Delta Time,Plot,RSI
2020-01-17T23:00:00-05:00,8852.8,8931.1,8931.11,8816,8896.331744,21444.199,32638.08305,8927.074915,8865.588574,8752.351053,8439.946248,8150.328153,7861.401914,8000.0505,7591.56895,0,1,8614.197586,8169.751949,8451.956668,0,0,0,0,0,0,8891.95,8484.719811,0,8150.328153,8376.607581,0,0,8702.536,8548.847899,0,8484.719811,8022.667976,0,0,0,0,8891.95,8484.941568,0,8909.297602,8762.183299,8615.068995,8804.76,9039,8570.52,8788.361,8976.660632,8600.061368,65.4679582,-0.085229877,297.3843235,150.5112548,38.73112002,95.93078929,0,26050.425,0,22.76124905,24.53509776,44.76582476,100,4581.320346,60.75709131
2020-01-18T03:00:00-05:00,8885.99,8854.79,8922.12,8832,8891.655681,16681.991,31252.3136,8918.641864,8864.669498,8764.500049,8455.876382,8164.895714,7871.59682,8016.6469,7600.62625,0,0,8614.197586,8169.751949,8451.956668,0,0,0,0,0,0,8870.39,8484.719811,0,8164.895714,8406.237927,0,0,8702.536,8553.394178,0,8484.719811,8028.570761,0,0,0,0,8870.39,8484.941568,0,8915.389286,8773.974413,8632.55954,8804.76,9039,8570.52,8796.14,8987.057052,8605.222948,73.85569378,-0.026595578,279.4294118,146.1975938,38.21023499,87.76781786,0,42732.416,0,22.93732494,23.72966648,34.82448031,100,4902.311223,62.43498729
2020-01-18T07:00:00-05:00,8910,8885.99,8968,8877.99,8899.15712,22356.074,30452.8546,8925.085954,8873.228285,8777.727317,8472.095082,8179.650255,7881.92919,8033.7712,7609.85855,0,0,8628.076224,8169.751949,8451.956668,0,0,0,0,0,0,8897.995,8514.171842,0,8179.650255,8431.698223,0,0,8724.973,8623.208452,0,8514.171842,8105.348685,0,0,0,0,8897.995,8503.85438,0,8923.203617,8786.929231,8650.654845,8817.625,9039,8596.25,8810.0605,8991.310821,8628.810179,79.29152249,-0.019006412,263.4310882,142.1841942,38.02159454,74.14528571,0,65088.49,0,22.93067828,22.90076832,46.66940887,100,5846.510162,63.64593777
2020-01-18T11:00:00-05:00,8914.13,8909.29,8940,8855,8899.917829,19590.082,29829.825,8923.221937,8876.61372,8790.127561,8487.882044,8194.194408,7892.199845,8051.6396,7618.98565,0,0,8628.076224,8169.751949,8451.956668,0,0,0,0,0,0,8911.71,8514.171842,0,8194.194408,8456.384191,0,0,8724.973,8623.208452,0,8514.171842,8110.618316,0,0,0,0,8911.71,8503.85438,0,8930.190537,8799.04359,8667.896643,8817.625,9039,8596.25,8818.864,9002.360459,8635.367541,73.68382455,-0.021154605,237.0307353,138.0996089,37.54152188,69.26351071,0,84678.572,0,22.85421549,22.5101329,40.89526393,100,6566.065273,63.86173839
2020-01-18T15:00:00-05:00,8925,8914.24,8968,8901,8903.924402,14629.36,27579.24675,8928.082951,8879.765852,8802.388692,8503.493399,8208.665806,7902.476464,8069.814,7628.18085,0,0,8666.630844,8169.751949,8451.956668,0,0,0,0,0,0,8919.62,8560.303242,0,8208.665806,8487.829307,0,0,8787.1,8685.839312,0,8560.303242,8186.106485,0,0,0,0,8919.62,8546.076284,0,8935.771691,8811.039438,8686.307186,8817.625,9039,8596.25,8826.7055,9014.226133,8639.184867,72.26803587,0.031879099,213.7499412,133.0210654,37.29035989,70.08185357,0,99307.932,0,22.76830511,22.38170844,30.53951169,100,7393.166768,64.45971583
2020-01-18T19:00:00-05:00,9165.18,8925,9205.3,8898.88,9089.786667,50012.427,28301.62805,9089.786667,9089.786667,8835.36972,8527.125064,8227.606681,7915.040678,8090.1034,7639.50675,0,0,8739.081417,8169.751949,8451.956668,0,0,0,0,0,0,9045.09,8623.386918,0,8227.606681,8598.650834,0,0,8787.1,8685.839312,0,8623.386918,8194.683836,0,0,0,0,9045.09,8619.429927,0,8987.668138,8844.767111,8701.866084,8900.775,9205.3,8596.25,8846.6395,9082.780532,8610.498468,80.31720433,0.08426234,221.4520882,145.4067036,38.3096007,107.3683536,0,149320.359,0,22.78711091,22.87173698,119.7550779,100,8264.499357,74.50006135
2020-01-18T23:00:00-05:00,9092.21,9165.18,9173.17,9047.95,9094.094253,20816.62,27960.7189,9100.771046,9087.417461,8858.718836,8547.306669,8244.727539,7926.753805,8109.763,7650.5301,0,0,8801.720815,8169.751949,8451.956668,0,0,0,0,0,0,9128.695,8687.161226,0,8244.727539,8608.029286,0,0,8835.076,8692.510805,0,8687.161226,8263.762452,0,0,0,0,9128.695,8682.649933,0,9009.466025,8868.3331,8727.200176,8900.775,9205.3,8596.25,8859.985,9118.867361,8601.102639,80.52964354,0.066442384,237.9892941,143.9647962,39.25603859,134.3407786,0,128503.739,0,22.93976661,23.62671728,41.62289505,100,8771.800981,68.19655243
2020-01-19T03:00:00-05:00,8704.84,9091.84,9135,8505,8947.960869,62222.072,28986.1084,9103.950164,8791.971574,8844.729851,8552.932859,8253.838677,7934.495957,8127.017,7659.64345,0,0,9248.52372,8169.751949,8451.956668,0,1,0,0,0,0,8898.34,8687.161226,0,8253.838677,8608.029286,0,0,9386.044,8692.510805,1,8687.161226,8263.762452,0,0,0,0,8898.34,8682.649933,0,9042.781961,8852.762329,8662.742697,8855.15,9205.3,8505,8862.905,9113.264086,8612.545914,67.6929468,0.070250107,196.2726471,178.6815965,37.24646351,76.1785,0,66281.667,0,23.02668512,23.41781843,124.4132223,100,8278.418378,45.96329085
2020-01-19T07:00:00-05:00,8639,8703.44,8704.82,8572.32,8883.733462,34876.842,29670.3455,9070.85918,8696.607745,8826.027137,8556.006685,8261.465633,7941.505947,8143.7866,7668.4681,0,0,9051.873751,8169.751949,8451.956668,0,0,0,0,0,0,8671.22,0,9191.379007,8261.465633,8608.029286,0,0,8930.114,9176.691032,0,9191.379007,8263.762452,0,1,0,0,8671.22,0,9175.63832,9016.673681,8832.404012,8648.134343,8855.15,9205.3,8505,8860.423,9118.508379,8602.337621,58.38187346,0.063356271,129.5578235,175.3843396,35.3804295,13.48643929,0,31404.825,0,22.8241005,21.9124697,56.05220283,100,7544.501338,43.37491175
2020-01-19T11:00:00-05:00,8655.01,8639,8685.34,8618.17,8863.148332,16436.909,29060.8849,9053.472873,8672.823792,8810.480125,8559.542518,8269.258591,7948.60549,8160.8632,7677.08695,0,0,9035.555446,8169.751949,8451.956668,0,0,0,0,0,0,8647.005,0,9169.434106,8269.258591,8608.029286,0,0,8799.529,9176.691032,0,9169.434106,8263.762452,0,0,0,0,8647.005,0,9160.860127,8988.069046,8815.509344,8642.949642,8855.15,9205.3,8505,8856.656,9124.24973,8589.06227,55.57976677,0.018690412,62.57514706,167.6547439,33.64768364,-37.41838214,0,47841.734,0,22.39653503,20.47249042,26.41652467,100,8188.587229,44.19782506
2020-01-19T15:00:00-05:00,8705.85,8655.14,8760.93,8440.91,8821.846613,40949.655,29368.32785,9015.030663,8628.662562,8800.968295,8564.767785,8277.903966,7956.140261,8175.9415,7687.17355,0,0,9020.303063,8169.751949,8451.956668,0,0,0,0,0,0,8680.495,0,9162.837195,8277.903966,8608.029286,0,0,8799.529,9176.691032,0,9162.837195,8263.762452,0,0,0,0,8680.495,0,9147.604699,8992.371329,8805.065597,8617.759865,8823.105,9205.3,8440.91,8856.157,9124.834327,8587.479673,54.97340199,0.069208524,-29.65635294,178.5379765,32.95481481,-72.97928571,0,88791.389,0,21.95042611,19.94293598,65.81210442,100,7227.836639,46.8398116
2020-01-19T19:00:00-05:00,8671.56,8705.98,8740,8628.06,8679.873333,22630.258,29288.8823,8679.873333,8679.873333,8789.203905,8568.581793,8285.699135,7963.258866,8189.276,7697.45735,0,0,9020.303063,8169.751949,8451.956668,0,0,0,0,0,0,8688.77,0,9162.837195,8285.699135,8608.029286,0,0,8799.529,9176.691032,0,9162.837195,8263.762452,0,0,0,0,8688.77,0,9147.604699,8972.119937,8792.350778,8612.58162,8823.105,9205.3,8440.91,8854.255,9127.554204,8580.955796,53.52452398,0.036156281,-119.7294118,173.7809782,32.3114366,-112.3618429,0,66161.131,0,21.58861321,19.96045517,36.37014531,100,7669.681565,45.28256594
2020-01-19T23:00:00-05:00,8668,8671.56,8699.55,8636.22,8675.437798,13357.88,29086.45155,8681.21107,8669.664525,8778.185368,8572.132443,8293.269449,7970.271215,8202.7959,7707.70255,0,0,9020.303063,8169.751949,8451.956668,0,0,0,0,0,0,8669.78,0,9162.837195,8293.269449,8608.029286,0,0,8799.529,9086.533933,0,9162.837195,8263.762452,0,0,0,0,8669.78,0,9147.604699,8948.63309,8780.507847,8612.382604,8823.105,9205.3,8440.91,8851.401,9131.152359,8571.649641,49.36643561,0.033165901,-151.4205,165.8916226,31.71401399,-147.8862893,0,52803.251,0,21.23409618,19.63876955,21.46807326,100,7773.31712,45.11486756
2020-01-20T03:00:00-05:00,8622.74,8667.98,8686,8601,8663.416581,16120.579,28505.5223,8682.007646,8644.825515,8764.053971,8573.939856,8299.793618,7976.763442,8215.6343,7717.40895,0,0,8994.204735,8169.751949,8451.956668,0,0,0,0,0,0,8645.36,0,9122.938156,8299.793618,8608.029286,0,0,8799.529,9001.932622,0,9122.938156,8263.762452,0,0,0,0,8645.36,0,9123.864719,8925.295056,8765.482338,8605.669619,8823.105,9205.3,8440.91,8843.1025,9139.170905,8547.034095,44.51627097,0.003979749,-148.9934706,160.1136495,31.34707439,-182.3074429,0,36682.672,0,20.82612851,18.99027397,25.90813594,100,7968.992907,42.93772862
2020-01-20T07:00:00-05:00,8680.17,8622.74,8686,8526.06,8649.897508,36778.484,27949.2936,8671.381583,8628.413434,8756.428155,8577.73379,8307.325824,7983.762512,8229.0188,7727.7336,1,0,8956.863987,8169.751949,8451.956668,0,0,0,0,0,0,8651.455,0,9085.50634,8307.325824,8608.029286,0,0,8799.529,8994.262415,0,9085.50634,8263.762452,0,0,0,0,8651.455,0,9086.349326,8917.1828,8757.357353,8597.531907,8823.105,9205.3,8440.91,8829.886,9130.237305,8529.534695,42.85416273,0.030106681,-152.8597941,160.101246,31.39132347,-188.2493,0,73461.156,0,20.4393272,18.69872131,59.10842056,100,6960.456096,46.46785348
2020-01-20T11:00:00-05:00,8678.35,8680.9,8710.65,8645,8653.882388,14686.563,26595.50875,8676.068468,8631.696308,8749.330141,8581.327226,8314.672837,7990.67383,8242.5094,7738.0701,0,0,8956.863987,8169.751949,8451.956668,0,0,0,0,0,0,8679.625,0,9085.50634,8314.672837,8608.029286,0,0,8799.529,8994.262415,0,9085.50634,8263.762452,0,0,0,0,8679.625,0,9086.349326,8900.240745,8749.832843,8599.424941,8823.105,9205.3,8440.91,8818.078,9122.73121,8513.42479,42.50528514,0.094202685,-133.4662941,153.3547284,31.19351691,-200.5112286,0,58774.593,0,20.18279651,19.02840839,23.60346181,100,6419.254387,46.36995073
2020-01-20T15:00:00-05:00,8650,8678.63,8750.37,8612.51,8656.827938,21587.911,25892.77505,8678.016385,8635.639492,8740.300128,8583.779825,8321.312979,7997.23429,8255.5681,7747.22695,0,0,8956.863987,8169.751949,8451.956668,0,0,0,0,0,0,8664.315,0,9085.50634,8321.312979,8608.029286,0,0,8799.529,8994.262415,0,9085.50634,8263.762452,0,0,0,0,8664.315,0,9086.349326,8889.478065,8740.324954,8591.171842,8823.105,9205.3,8440.91,8807.7225,9120.34044,8495.10456,36.75332612,0.077973552,-134.6807647,152.2479621,30.62281029,-219.3964607,0,37186.682,0,20.08733102,19.6577363,34.69494073,100,6210.147296,44.78702385
2020-01-20T19:00:00-05:00,8679,8650,8688,8621.27,8662.756667,12266.947,24790.8849,8662.756667,8662.756667,8734.727389,8587.180545,8328.39589,8004.018028,8269.0274,7755.8653,1,0,8956.863987,8169.751949,8451.956668,0,0,0,0,0,0,8664.5,0,9077.367402,8328.39589,8634.540975,0,0,8799.529,8944.960308,0,9077.367402,8263.762452,0,0,0,0,8664.5,0,9086.349326,8875.395282,8734.484482,8593.573681,8823.105,9205.3,8440.91,8797.4825,9112.866211,8482.098789,37.51042831,0.103258878,-135.6776765,146.1395362,30.09286843,-226.4084179,0,49453.629,0,20.08977364,20.10076543,19.71478385,100,5734.590907,46.78809551
2020-01-20T23:00:00-05:00,8639.96,8679,8700,8630,8660.042459,9824.081,24363.7955,8663.07541,8657.009508,8726.112172,8589.065526,8334.565477,8010.345809,8282.2725,7762.6779,0,1,8953.531725,8169.751949,8451.956668,0,0,0,0,0,0,8659.48,0,9066.459162,8334.565477,9134.79345,0,1,8799.529,8923.883539,0,9066.459162,8263.762452,0,0,0,0,8659.48,0,9078.531772,8859.301871,8725.48215,8591.66243,8823.105,9205.3,8440.91,8783.5445,9100.897262,8466.191738,34.03000421,0.090737057,-126.6982647,140.7009979,29.47277378,-233.8826714,0,39629.548,0,20.1623631,20.48901568,23.99063191,100,6159.351954,44.45241551
2020-01-21T03:00:00-05:00,8662.99,8639.96,8684,8608.71,8656.759043,14927.637,24109.82855,8661.389774,8652.128312,8720.373793,8591.705686,8341.068933,8016.839781,8295.5889,7770.18905,0,0,8921.231867,8169.751949,8451.956668,0,0,0,0,0,0,8651.475,0,9030.255245,8341.068933,9107.125814,0,0,8799.529,8889.214692,0,9030.255245,8263.762452,0,0,0,0,8651.475,0,9044.248291,8847.497265,8719.530517,8591.563768,8823.105,9205.3,8440.91,8770.139,9084.059528,8456.218472,22.32263187,0.102694121,-115.5062059,136.0287838,29.04876012,-231.9218821,0,54557.185,0,20.3545637,21.21946641,36.45363313,100,6259.721087,46.15988428
2020-01-21T07:00:00-05:00,8650.78,8662.99,8682.7,8640,8656.94621,7869.409,23431.08905,8661.171034,8652.721386,8714.047084,8593.815483,8347.201825,8023.147644,8308.5896,7777.99295,0,0,8916.122771,8169.751949,8451.956668,0,0,0,0,0,0,8656.885,0,9019.670221,8347.201825,9064.787841,0,0,8755.29,8863.109795,0,9019.670221,8263.762452,0,0,0,0,8656.885,0,9036.760517,8832.422922,8712.982849,8593.542775,8823.105,9205.3,8440.91,8760.038,9075.665507,8444.410493,18.97372279,0.113856801,-114.3150294,129.3624421,28.65503314,-235.3492643,0,46687.776,0,20.58462502,21.61990092,19.2172779,100,6384.133651,45.36372005
2020-01-21T11:00:00-05:00,8536.51,8650.5,8669,8448.6,8621.59765,22594.075,23726.69325,8671.54081,8571.654489,8697.90735,8591.768858,8350.950502,8028.255727,8319.2032,7784.9369,0,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8593.505,0,8947.408199,8350.950502,9026.591007,0,0,8755.29,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8593.505,0,8958.026307,8825.711977,8696.175911,8566.639844,8823.105,9205.3,8440.91,8742.564,9066.939604,8418.188396,21.69519398,0.095840714,-133.7421471,135.8651248,29.49059998,-252.6308536,0,24093.701,0,20.77820753,21.64932884,61.43286113,100,5800.5898,38.6457121
2020-01-21T15:00:00-05:00,8742.43,8536.11,8790.1,8534,8646.660741,40095.004,24613.63975,8697.86513,8595.456351,8701.954863,8597.149613,8358.702571,8035.361939,8331.9977,7792.9352,1,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8639.27,0,8947.408199,8358.702571,9026.591007,0,0,8755.29,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8639.27,0,8958.026307,8842.773522,8700.581062,8558.388602,8823.105,9205.3,8440.91,8734.1855,9049.35494,8419.01606,35.1702573,0.156627511,-131.7329706,144.4533302,28.95996048,-225.0895071,0,64188.705,0,20.96660883,21.81441466,109.0175549,100,6144.155766,52.34238641
2020-01-21T19:00:00-05:00,8722.71,8742.78,8764,8709,8731.903333,9723.972,24120.33425,8731.903333,8731.903333,8703.841694,8601.633913,8365.910639,8042.201223,8345,7800.68735,0,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8732.745,0,8947.408199,8365.910639,9026.591007,0,0,8755.29,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8732.745,0,8958.026307,8836.161794,8702.68858,8569.215366,8823.105,9205.3,8440.91,8724.6145,9028.778424,8420.450576,33.65496154,0.133832824,-119.4175294,138.0638066,28.46722381,-198.45785,0,54464.733,0,21.20397156,22.27210386,24.2523283,100,6575.536707,51.16442419
2020-01-21T23:00:00-05:00,8745,8722.36,8820,8710,8748.931747,17612.327,24269.4826,8761.584577,8736.278917,8707.583358,8606.75413,8373.417359,8049.194246,8357.8141,7808.6809,1,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8733.68,0,8947.408199,8373.417359,9026.591007,0,0,8755.29,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8733.68,0,8958.026307,8837.844131,8706.718239,8575.592347,8823.105,9205.3,8440.91,8715.6145,9005.862561,8425.366439,43.48059226,0.128362833,-96.95647059,136.059249,27.44011225,-164.0554786,0,72077.06,0,21.53537904,23.02671271,43.9264877,100,6580.743778,52.46658524
2020-01-22T03:00:00-05:00,8661.33,8744.76,8749,8616.09,8713.686909,25212.596,23029.49105,8751.503748,8675.870069,8703.378507,8608.703268,8379.118599,8055.285149,8370.0091,7816.34165,0,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8703.045,0,8947.408199,8379.118599,9026.591007,0,0,8755.29,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8703.045,0,8958.026307,8833.699853,8702.39555,8571.091246,8807.04,9173.17,8440.91,8690.422,8895.050498,8485.793502,34.42074309,0.037649822,-92.75188235,135.8343026,27.13395344,-120.6799036,0,46864.464,0,21.87068279,23.37954966,62.88213863,100,6143.043897,47.36155069
2020-01-22T07:00:00-05:00,8657.38,8660.5,8679.98,8639.4,8703.160752,12502.905,22613.8053,8743.421549,8662.899955,8699.196825,8610.441723,8384.628726,8061.276142,8383.0393,7823.92015,0,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8658.94,0,8947.408199,8384.628726,8996.505106,0,0,8748.966,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8658.94,0,8958.026307,8820.340227,8698.108354,8575.876482,8787.955,9135,8440.91,8668.6805,8757.639403,8579.721597,34.53494247,0.048684202,-70.79726471,129.0304239,26.84966311,-76.79866071,0,34361.559,0,22.14978956,23.40577002,31.18319928,100,5730.731386,47.12841395
2020-01-22T11:00:00-05:00,8671.66,8657.39,8720.59,8585.85,8691.80065,22784.592,20641.9313,8731.410226,8652.191074,8696.693477,8612.62809,8390.312514,8067.349613,8394.3694,7831.5491,0,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8664.525,0,8947.408199,8390.312514,8996.505106,0,0,8748.966,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8664.525,0,8958.026307,8819.072149,8695.589463,8572.106778,8630.455,8820,8440.91,8667.0215,8754.445472,8579.597528,42.15605701,0.123541552,-69.37135294,129.4382507,26.94376224,-48.04857857,0,57146.151,0,22.31756068,23.07253075,56.82651135,100,5821.944657,48.12262502
2020-01-22T15:00:00-05:00,8684.57,8671.66,8688.85,8648.56,8690.579116,6469.104,19221.5444,8729.070089,8652.088142,8695.591343,8615.197444,8396.139395,8073.49111,8406.1616,7839.22205,0,0,8839.140241,8169.751949,8451.956668,0,0,0,0,0,0,8678.115,0,8947.408199,8396.139395,8963.483547,0,0,8748.966,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8678.115,0,8958.026307,8809.703408,8694.539991,8579.376574,8630.455,8820,8440.91,8669.3,8756.05675,8582.54325,50.21035186,0.145334405,-76.34814706,123.0705185,27.03114,-26.10253214,0,63615.255,0,22.39507761,22.74390377,16.13443909,100,5772.532683,49.05531615
2020-01-22T19:00:00-05:00,8600.13,8684.47,8694,8570,8621.376667,17583.658,19278.88185,8621.376667,8621.376667,8686.913039,8614.659321,8400.178812,8078.731298,8416.7629,7846.3064,0,0,8839.140241,8169.751949,9073.496885,0,0,0,0,0,1,8642.3,0,8947.408199,8400.178812,8963.483547,0,0,8748.966,8863.109795,0,8947.408199,8263.762452,0,0,0,0,8642.3,0,8958.026307,8801.595638,8685.548563,8569.501488,8630.455,8820,8440.91,8666.556,8758.276622,8574.835378,43.52751413,0.117328978,-93.02167647,123.1369101,27.62488404,-21.41517857,0,46031.597,0,22.41073335,22.48118421,43.85498503,100,5499.122174,43.54130138
2020-01-22T23:00:00-05:00,8584,8599.63,8614.41,8504,8590.142724,24223.245,18442.56135,8616.753973,8563.531476,8677.557308,8613.564345,8403.818836,8083.758847,8427.4437,7853.30445,0,0,8808.951321,8169.751949,9073.496885,0,0,0,0,0,0,8591.815,0,8905.655103,8403.818836,8963.483547,0,0,8748.966,8847.395195,0,8905.655103,8263.762452,0,0,0,0,8591.815,0,8916.455447,8791.360639,8675.877271,8560.393904,8634.3,8820,8448.6,8660.4635,8756.995843,8563.931157,43.10761145,0.079342397,-108.9207059,122.2278451,28.55905902,-14.98232143,0,21808.352,0,22.32564271,21.94273483,60.41462173,100,5417.092446,42.55723128
2020-01-23T03:00:00-05:00,8433.81,8582.93,8625,8404.68,8540.58997,39265.511,19274.324,8595.175504,8486.004436,8655.398462,8607.144547,8404.41272,8087.241943,8436.4029,7859.7018,0,0,8790.69273,8169.751949,9073.496885,0,0,0,0,0,0,8508.37,0,8892.741093,8404.41272,8934.72512,0,0,8748.966,8847.395195,0,8892.741093,8263.762452,0,0,0,0,8508.37,0,8897.399577,8778.790276,8652.823245,8526.856215,8612.34,8820,8404.68,8648.576,8786.427289,8510.724711,38.91820514,0.014073444,-126.9248235,129.2344276,29.92812227,-37.63851429,0,-17457.159,0,22.07446678,20.94417506,97.93118115,100,4743.051357,34.69445329
2020-01-23T07:00:00-05:00,8366.84,8433.8,8508,8334.72,8494.273461,41224.32,20667.646,8572.975639,8415.571284,8629.165874,8598.562242,8403.668706,8090.024013,8442.4974,7865.88115,0,0,8708.91976,8169.751949,9073.496885,0,0,0,0,0,0,8400.32,0,8813.454984,8403.668706,8895.21296,0,0,8748.966,8847.395195,0,8813.454984,8263.762452,0,0,0,0,8400.32,0,8815.359612,8756.285074,8625.586746,8494.888418,8577.36,8820,8334.72,8633.518,8817.625525,8449.410475,35.00172834,-0.049750805,-158.6650588,132.3805399,31.50719046,-67.87707857,0,-58681.479,0,21.62862467,19.6223352,102.8166003,100,4458.960394,31.86716531
2020-01-23T11:00:00-05:00,8379.34,8366.49,8390,8326,8474.346978,22309.462,20977.09015,8560.457814,8388.236142,8606.454431,8590.732876,8403.18695,8092.902779,8447.3049,7872.0485,0,0,8629.25312,8169.751949,9073.496885,0,0,0,0,0,0,8372.915,0,8730.085485,8403.18695,8856.302537,0,0,8498.8,8702.333687,0,8730.085485,8263.762452,0,0,0,0,8372.915,0,8735.166311,8726.16317,8602.134675,8478.10618,8573,8820,8326,8621.348,8836.292652,8406.403348,34.24402312,0.005213808,-204.0798824,127.4962156,33.01096291,-97.37970357,0,-36372.017,0,21.07337352,18.57474332,54.11723468,100,4005.941482,32.96522153
2020-01-23T15:00:00-05:00,8409.6,8379.15,8452.27,8354,8466.401599,18800.868,20078.20935,8550.350906,8382.452291,8588.558574,8584.263845,8403.313941,8096.053995,8452.5343,7878.42215,0,0,8629.25312,8169.751949,9073.496885,0,0,0,0,0,0,8394.375,0,8730.085485,8403.313941,8842.533603,0,0,8498.8,8702.333687,0,8730.085485,8263.762452,0,0,0,0,8394.375,0,8735.166311,8705.250685,8583.798039,8462.345394,8573,8820,8326,8607.8195,8839.648229,8375.990771,36.3977273,-0.073303568,-236.017,125.4086288,33.56138043,-113.4958536,0,-17571.149,0,20.58514898,18.38813856,45.60625378,100,4058.78976,35.66816909
2020-01-23T19:00:00-05:00,8330,8410,8424.97,8283.4,8346.123333,18221.633,20254.96285,8346.123333,8346.123333,8565.053249,8575.182993,8401.86218,8098.381816,8456.8357,7884.36615,0,1,8624.466947,8169.751949,8908.098443,0,0,0,0,0,0,8370,0,8724.578143,8401.86218,8818.634517,0,0,8498.8,8700.499972,0,8724.578143,8263.762452,0,0,0,0,8370,0,8729.022178,8683.091178,8559.626797,8436.162416,8551.7,8820,8283.4,8590.402,8849.193242,8331.610758,36.95147255,-0.088612209,-261.6423235,126.5630124,34.43910021,-139.8986321,0,-35792.782,0,20.15624345,18.22616856,44.201173,100,3018.253134,32.011601
2020-01-23T23:00:00-05:00,8345.04,8330,8361.96,8305.61,8342.358171,14229.462,19887.0404,8346.618892,8338.097449,8545.052045,8566.963601,8400.736988,8100.836127,8462.595,7890.4363,0,0,8587.810064,8169.751949,8908.098443,0,0,0,0,0,0,8337.52,0,8684.043829,8400.736988,8781.029586,0,0,8457.755,8617.254981,0,8684.043829,8263.762452,0,0,0,0,8337.52,0,8691.473246,8655.942902,8539.18996,8422.437017,8551.7,8820,8283.4,8575.154,8853.31406,8296.99394,26.30019995,-0.051204107,-280.5236176,121.5477973,35.25412572,-162.9980429,0,-21563.32,0,19.83727965,18.40194256,34.51715395,100,2289.967199,33.4008528
2020-01-24T03:00:00-05:00,8416.56,8345.68,8422.59,8247,8352.596734,35146.854,21031.03575,8362.868187,8342.32528,8533.37095,8561.592044,8401.050315,8103.977658,8465.9835,7896.84925,0,0,8587.810064,8169.751949,8908.098443,0,0,0,0,0,0,8381.12,0,8684.043829,8401.050315,8781.029586,0,0,8457.755,8617.254981,0,8684.043829,8263.762452,0,0,0,0,8381.12,0,8691.473246,8650.147564,8527.510916,8404.874267,8533.5,8820,8247,8562.032,8844.092072,8279.971928,32.04154716,0.008104438,-281.2864706,125.4079546,35.18391341,-165.7379357,0,13583.534,0,19.70386267,19.10348623,85.25757126,100,2332.961881,39.70980446
2020-01-24T07:00:00-05:00,8509.21,8416.63,8520,8371.2,8392.722185,36613.879,22370.52565,8447.867219,8337.57715,8531.1745,8559.721256,8403.192091,8108.00982,8469.5507,7903.52025,0,0,8587.810064,8169.751949,8908.098443,0,0,0,0,0,0,8462.92,0,8684.043829,8403.192091,8781.029586,0,0,8316.303,8617.254981,1,8684.043829,8263.762452,0,0,0,0,8462.92,0,8691.473246,8651.020955,8525.767971,8400.514988,8533.5,8820,8247,8555.4945,8836.083892,8274.905108,35.77041712,0.093295092,-249.3870588,127.078815,33.96047274,-153.8727,0,50197.413,0,19.89385246,20.74880651,88.81621092,100,1805.658307,46.74750943
2020-01-24T11:00:00-05:00,8504,8509.21,8528,8450,8409.013756,19977.049,22622.99625,8471.754192,8346.273319,8528.704091,8557.731211,8405.188287,8111.950021,8471.5645,7910.23285,0,0,8587.810064,8169.751949,8908.098443,0,0,0,0,0,0,8506.605,0,8684.043829,8405.188287,8781.029586,0,0,8317.4,8617.254981,0,8684.043829,8263.762452,0,0,0,0,8506.605,0,8691.473246,8644.222517,8523.694831,8403.167146,8533.5,8820,8247,8547.545,8824.487068,8270.602932,42.48245817,0.094656541,-215.6525882,123.5731853,32.73530355,-141.0932714,0,30220.364,0,20.39496639,22.64997909,48.45937786,100,843.7988163,46.41936837
